"datestop","timestop","sex","race","age","weight","haircolr","eyecolor","build","city","inside","location","typeofid","perobs","perstop","arstmade","sumissue","frisked","searched","contrabn","radio","height","pf","weap"
9142015,1135,"M","WHITE",31,150,"BROWN","HAZEL","THIN","MANHATTAN","0","NEITHER","PHOTO",1,"5","1","0","1","1","0","0",70,"1","0"
9142015,1137,"M","BLACK",48,185,"UNKNOWN","BROWN","MEDIUM","BROOKLYN","0","NEITHER","PHOTO",1,"4","0","0","0","0","0","1",72,"0","0"
9142015,1144,"F","WHITE",38,140,"BLOND","BROWN","MEDIUM","BRONX","0","NEITHER","VERBAL",1,"5","1","0","0","1","0","0",60,"1","0"
9142015,1314,"M","BLACK",24,220,"BLACK","BROWN","HEAVY","MANHATTAN","1","TRANSIT AUTHORITY","PHOTO",2,"1","1","0","1","0","0","0",70,"0","1"
9142015,1330,"M","BLACK",18,168,"BLACK","BROWN","THIN","BRONX","1","NEITHER","VERBAL",1,"13","1","1","1","1","1","0",70,"0","0"
9142015,1340,"M","WHITE-HISPANIC",17,140,"BLACK","BROWN","THIN","BRONX","0","NEITHER","PHOTO",10,"5","0","0","1","0","0","1",67,"1","0"
9142015,1530,"M","WHITE",12,150,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","VERBAL",1,"5","0","0","0","0","0","1",65,"0","0"
9142015,1530,"M","WHITE",13,140,"BROWN","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",1,"5","0","0","0","0","0","1",67,"0","0"
9142015,1537,"M","BLACK-HISPANIC",28,220,"BLACK","BROWN","MUSCULAR","BRONX","0","NEITHER","PHOTO",2,"20","0","0","1","0","0","1",68,"0","0"
9142015,1537,"M","WHITE-HISPANIC",35,160,"BALD","BROWN","MEDIUM","BRONX","0","NEITHER","PHOTO",2,"20","0","0","1","0","0","1",68,"0","0"
9142015,1600,"M","BLACK",68,170,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","VERBAL",1,"5","0","0","1","0","0","1",70,"0","0"
9142015,1645,"M","BLACK",15,180,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","VERBAL",7,"10","0","0","1","0","0","0",83,"1","0"
9142015,1700,"M","BLACK",18,150,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","PHOTO",1,"20","0","0","1","0","0","0",72,"1","0"
9142015,1931,"M","BLACK",35,170,"BLACK","BROWN","THIN","MANHATTAN","0","NEITHER","VERBAL",1,"4","0","0","1","0","0","0",72,"1","0"
9142015,1950,"M","BLACK",26,175,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","PHOTO",1,"5","0","0","1","1","0","1",67,"0","0"
9142015,1950,"M","BLACK",50,210,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","PHOTO",1,"5","0","0","1","1","0","1",69,"0","0"
9142015,2100,"M","BLACK",35,195,"BLACK","BLACK","HEAVY","QUEENS","0","NEITHER","PHOTO",1,"5","0","0","1","0","0","1",65,"0","0"
9142015,2100,"M","WHITE-HISPANIC",23,180,"BLACK","BROWN","MEDIUM","BRONX","0","HOUSING AUTHORITY","PHOTO",1,"1","1","0","1","1","1","0",66,"1","0"
9142015,2200,"M","WHITE-HISPANIC",17,155,"BLACK","BROWN","UNKNOWN","BRONX","0","NEITHER","VERBAL",1,"5","0","0","1","0","0","1",69,"1","0"
9142015,2245,"M","BLACK",21,205,"BROWN","BROWN","MEDIUM","MANHATTAN","0","NEITHER","PHOTO",5,"2","0","0","1","0","0","0",74,"0","0"
9152015,10,"M","BLACK",51,170,"BLACK","BROWN","MEDIUM","BRONX","1","HOUSING AUTHORITY","PHOTO",1,"13","1","0","1","0","0","1",66,"0","0"
9152015,12,"M","BLACK",29,150,"BLACK","BROWN","THIN","BRONX","0","NEITHER","PHOTO",3,"3","0","0","1","1","0","0",69,"0","0"
9152015,15,"M","BLACK",18,150,"BROWN","BROWN","THIN","BRONX","1","HOUSING AUTHORITY","PHOTO",1,"1","1","0","1","1","0","0",68,"1","0"
9152015,30,"M","BLACK",19,150,"BLACK","BROWN","THIN","BROOKLYN","1","NEITHER","VERBAL",1,"15","0","0","1","0","0","0",72,"1","0"
9152015,43,"F","WHITE",15,130,"BROWN","BROWN","THIN","MANHATTAN","0","NEITHER","VERBAL",1,"27","0","0","0","0","0","1",69,"1","0"
9152015,43,"M","WHITE",16,130,"BLOND","BLUE","THIN","MANHATTAN","0","NEITHER","VERBAL",1,"27","0","0","0","0","0","1",68,"1","0"
9152015,130,"F","BLACK",14,150,"BLACK","BROWN","MEDIUM","MANHATTAN","0","NEITHER","VERBAL",5,"5","0","0","0","0","0","1",66,"1","0"
9152015,130,"M","BLACK",12,90,"BLACK","BROWN","THIN","MANHATTAN","0","NEITHER","VERBAL",5,"5","0","0","0","0","0","1",60,"1","0"
9152015,130,"M","BLACK",12,100,"BLACK","BROWN","MEDIUM","MANHATTAN","0","NEITHER","VERBAL",5,"5","0","0","0","0","0","1",60,"1","0"
9152015,130,"M","BLACK",13,130,"BLACK","BROWN","MEDIUM","MANHATTAN","1","NEITHER","VERBAL",5,"5","0","0","0","0","0","1",65,"1","0"
9152015,130,"M","BLACK",17,200,"BLACK","BROWN","HEAVY","MANHATTAN","0","NEITHER","VERBAL",5,"5","0","0","0","0","0","1",71,"1","0"
9152015,210,"M","BLACK",17,155,"BLACK","BROWN","THIN","QUEENS","1","TRANSIT AUTHORITY","VERBAL",5,"20","1","0","1","0","0","1",68,"1","0"
9152015,210,"M","BLACK-HISPANIC",17,150,"BLACK","BROWN","THIN","QUEENS","1","TRANSIT AUTHORITY","VERBAL",5,"20","1","0","1","0","0","1",69,"1","0"
9152015,230,"F","BLACK-HISPANIC",15,130,"BROWN","BROWN","THIN","BRONX","0","NEITHER","VERBAL",1,"15","0","0","1","0","0","0",67,"1","0"
9152015,245,"M","BLACK",22,150,"BLACK","BROWN","MEDIUM","MANHATTAN","0","NEITHER","PHOTO",1,"3","0","0","1","0","0","1",66,"1","0"
9152015,334,"M","WHITE-HISPANIC",17,150,"BROWN","BROWN","MEDIUM","QUEENS","0","NEITHER","VERBAL",1,"20","0","0","1","0","0","1",65,"1","0"
9152015,335,"M","BLACK",18,185,"BLACK","BLACK","MEDIUM","QUEENS","0","NEITHER","VERBAL",1,"15","0","0","1","0","0","1",73,"1","0"
9152015,1030,"M","WHITE",37,170,"BLACK","BLUE","THIN","STATEN IS","0","NEITHER","PHOTO",1,"10","1","0","0","1","0","0",73,"0","0"
9152015,1242,"M","ASIAN/PACIFIC ISLANDER",22,165,"BLACK","BROWN","MEDIUM","BROOKLYN","1","NEITHER","VERBAL",8,"8","0","0","1","0","0","0",70,"0","0"
9152015,1309,"M","BLACK",60,180,"BALD","BROWN","THIN","BROOKLYN","0","NEITHER","PHOTO",1,"10","0","0","1","0","0","1",74,"0","0"
9152015,1329,"M","WHITE-HISPANIC",27,290,"BLACK","BROWN","MUSCULAR","BROOKLYN","0","NEITHER","VERBAL",1,"10","0","0","1","0","0","1",69,"1","0"
9152015,1354,"M","ASIAN/PACIFIC ISLANDER",18,150,"BROWN","BROWN","THIN","BROOKLYN","0","NEITHER","PHOTO",5,"15","0","0","1","0","0","0",69,"1","0"
9152015,1406,"M","WHITE-HISPANIC",19,175,"BLACK","BROWN","MEDIUM","BRONX","0","NEITHER","VERBAL",1,"2","1","0","0","0","0","1",69,"1","0"
9152015,1745,"F","BLACK-HISPANIC",26,120,"BROWN","BLACK","THIN","BRONX","1","TRANSIT AUTHORITY","VERBAL",5,"5","1","0","1","1","0","0",64,"1","1"
9152015,1745,"M","BLACK",17,200,"BLACK","BROWN","HEAVY","BRONX","0","NEITHER","VERBAL",1,"5","0","0","1","0","0","0",70,"0","0"
9152015,1750,"M","BLACK",19,200,"BLACK","BROWN","HEAVY","BRONX","0","NEITHER","VERBAL",1,"5","0","0","1","0","0","0",70,"0","0"
9152015,1820,"M","BLACK",29,180,"UNKNOWN","BROWN","THIN","BRONX","0","NEITHER","PHOTO",1,"5","0","0","1","0","0","1",74,"1","0"
9152015,1840,"M","BLACK",35,200,"BLACK","BLACK","THIN","BRONX","0","NEITHER","PHOTO",1,"3","0","0","1","0","0","0",74,"1","0"
9152015,1910,"M","BLACK",15,140,"BLACK","BLACK","THIN","QUEENS","0","NEITHER","VERBAL",1,"5","0","0","1","0","0","0",65,"1","0"
9152015,1910,"M","WHITE-HISPANIC",18,140,"BLACK","BROWN","THIN","BRONX","0","NEITHER","VERBAL",1,"10","0","0","1","0","0","0",66,"1","0"
9152015,1950,"F","BLACK",45,180,"BROWN","BROWN","MEDIUM","BRONX","0","NEITHER","PHOTO",1,"4","0","0","1","0","0","0",72,"0","0"
9152015,1950,"M","BLACK",40,150,"BROWN","BROWN","MEDIUM","BRONX","0","NEITHER","PHOTO",1,"4","0","0","0","0","0","0",66,"0","0"
9152015,1950,"M","BLACK",21,170,"BROWN","BROWN","THIN","BRONX","0","NEITHER","PHOTO",1,"4","0","0","1","0","0","0",74,"0","0"
9152015,2100,"M","BLACK",31,200,"BLACK","BROWN","HEAVY","BROOKLYN","0","NEITHER","PHOTO",2,"10","0","0","0","0","0","0",71,"0","0"
9152015,2140,"M","BLACK",32,130,"BLACK","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",1,"5","1","0","1","1","0","0",72,"0","1"
9152015,2205,"M","BLACK",22,140,"BLACK","BROWN","UNKNOWN","BROOKLYN","0","NEITHER","PHOTO",1,"30","1","0","1","1","0","1",66,"1","1"
9152015,2210,"M","BLACK",30,225,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","VERBAL",1,"10","0","0","1","0","0","0",76,"1","0"
9152015,2211,"M","BLACK",25,140,"BROWN","BROWN","THIN","BRONX","0","NEITHER","PHOTO",2,"2","1","0","0","1","1","0",63,"1","0"
9152015,2220,"M","WHITE-HISPANIC",22,140,"BROWN","BROWN","THIN","MANHATTAN","0","NEITHER","VERBAL",2,"10","0","0","1","0","0","1",72,"0","0"
9152015,2230,"M","WHITE-HISPANIC",27,180,"BLACK","BLACK","THIN","MANHATTAN","0","NEITHER","PHOTO",1,"10","0","0","1","0","0","1",71,"1","0"
9152015,2245,"M","BLACK",27,190,"BROWN","BROWN","MEDIUM","BRONX","1","HOUSING AUTHORITY","PHOTO",1,"5","1","0","1","1","0","0",74,"1","0"
9152015,2300,"M","WHITE",17,140,"BROWN","BROWN","THIN","BROOKLYN","0","NEITHER","PHOTO",1,"11","0","0","1","0","0","1",68,"1","0"
9152015,2300,"M","WHITE",19,230,"BROWN","BROWN","HEAVY","BROOKLYN","0","NEITHER","PHOTO",1,"11","1","0","1","1","0","1",71,"1","1"
9152015,2305,"M","BLACK",31,160,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","PHOTO",1,"5","0","0","1","0","0","0",71,"0","0"
9152015,2325,"M","BLACK",22,160,"BROWN","BROWN","THIN","QUEENS","0","NEITHER","VERBAL",1,"5","0","0","1","0","0","1",67,"1","0"
9152015,2325,"M","BLACK",21,180,"BROWN","BROWN","THIN","QUEENS","0","NEITHER","VERBAL",1,"4","0","0","1","1","0","1",76,"1","0"
9152015,2328,"M","BLACK-HISPANIC",24,130,"BROWN","BROWN","THIN","BRONX","0","NEITHER","PHOTO",1,"5","0","0","1","0","0","0",63,"0","0"
9152015,2328,"M","WHITE",21,180,"BROWN","BROWN","MEDIUM","BRONX","0","NEITHER","VERBAL",1,"5","0","0","1","0","0","0",69,"0","0"
9152015,2328,"M","WHITE",25,240,"BROWN","BROWN","HEAVY","BRONX","0","NEITHER","PHOTO",1,"5","0","0","1","0","0","0",72,"0","0"
9152015,2328,"M","WHITE",28,140,"BROWN","BROWN","THIN","BRONX","0","NEITHER","PHOTO",1,"5","0","0","1","0","0","0",73,"0","0"
9152015,2330,"F","WHITE-HISPANIC",46,200,"BROWN","BROWN","MEDIUM","STATEN IS","0","NEITHER","VERBAL",1,"25","0","0","0","0","0","0",67,"0","0"
9152015,2330,"M","WHITE-HISPANIC",19,200,"BALD","BROWN","HEAVY","STATEN IS","0","NEITHER","PHOTO",1,"25","0","0","0","0","0","0",71,"0","0"
9152015,2335,"M","BLACK",35,220,"BLACK","BROWN","MEDIUM","MANHATTAN","0","NEITHER","PHOTO",1,"5","0","0","1","1","0","0",71,"1","1"
9162015,40,"M","ASIAN/PACIFIC ISLANDER",23,160,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","VERBAL",1,"10","1","0","1","0","0","0",70,"0","0"
9162015,40,"M","BLACK",25,185,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","PHOTO",1,"10","1","0","1","1","0","0",68,"1","1"
9162015,40,"M","BLACK",20,160,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","VERBAL",1,"10","0","0","1","0","0","0",69,"1","0"
9162015,40,"M","BLACK-HISPANIC",23,240,"BLACK","BROWN","HEAVY","BROOKLYN","0","NEITHER","REFUSED",1,"10","0","0","1","0","0","0",69,"1","0"
9162015,105,"M","WHITE-HISPANIC",25,178,"BALD","BROWN","THIN","BROOKLYN","1","NEITHER","VERBAL",2,"5","0","0","1","0","0","1",72,"0","0"
9162015,220,"M","WHITE-HISPANIC",49,108,"BLACK","BROWN","MEDIUM","BRONX","0","NEITHER","PHOTO",2,"15","1","0","1","1","0","1",63,"1","0"
9162015,230,"M","BLACK",36,180,"UNKNOWN","BROWN","THIN","BRONX","0","NEITHER","VERBAL",1,"17","1","0","0","1","0","1",69,"1","0"
9162015,230,"M","WHITE-HISPANIC",25,170,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",1,"15","0","0","1","0","0","1",67,"1","0"
9162015,346,"M","WHITE-HISPANIC",26,175,"BLACK","BROWN","MEDIUM","MANHATTAN","1","TRANSIT AUTHORITY","PHOTO",10,"3","0","0","0","0","0","0",69,"0","0"
9162015,930,"M","BLACK",51,150,"BALD","BROWN","MEDIUM","BRONX","0","NEITHER","PHOTO",0,"10","0","0","1","0","0","1",67,"0","0"
9162015,930,"M","BLACK",45,200,"BLACK","BROWN","MEDIUM","BRONX","0","NEITHER","PHOTO",0,"10","0","0","0","0","0","1",72,"0","0"
9162015,1020,"M","WHITE-HISPANIC",47,180,"BLACK","BROWN","MEDIUM","BRONX","1","NEITHER","VERBAL",1,"7","0","0","1","0","0","1",67,"1","0"
9162015,1318,"M","WHITE",26,185,"BROWN","BROWN","MEDIUM","MANHATTAN","0","NEITHER","PHOTO",1,"8","0","0","1","0","0","1",74,"1","0"
9162015,1350,"M","BLACK",24,250,"BROWN","BROWN","HEAVY","BRONX","0","NEITHER","VERBAL",5,"5","0","0","0","0","0","1",76,"0","0"
9162015,1415,"M","WHITE-HISPANIC",18,160,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","VERBAL",1,"7","0","0","1","0","0","1",68,"0","0"
9162015,1455,"M","BLACK",16,140,"BLACK","BROWN","THIN","BRONX","0","NEITHER","VERBAL",2,"5","0","0","1","0","0","0",67,"1","0"
9162015,1511,"M","WHITE-HISPANIC",20,185,"BLACK","BROWN","HEAVY","MANHATTAN","0","NEITHER","OTHER",1,"3","0","0","0","0","0","0",69,"0","0"
9162015,1515,"M","WHITE",14,200,"BROWN","BROWN","HEAVY","BROOKLYN","1","NEITHER","VERBAL",5,"5","0","0","1","0","0","0",67,"0","0"
9162015,1610,"M","BLACK",23,150,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",1,"5","0","0","1","0","0","0",65,"0","0"
9162015,1750,"M","BLACK",16,180,"BLACK","BROWN","MEDIUM","BRONX","0","NEITHER","OTHER",1,"10","0","0","1","1","0","0",69,"1","0"
9162015,1755,"M","BLACK",24,160,"BLACK","BROWN","THIN","MANHATTAN","0","NEITHER","PHOTO",1,"3","0","0","1","1","0","0",69,"0","0"
9162015,1815,"M","WHITE",29,150,"BROWN","BROWN","THIN","QUEENS","1","TRANSIT AUTHORITY","VERBAL",1,"1","0","0","0","0","0","0",67,"0","0"
9162015,1908,"M","WHITE-HISPANIC",32,230,"BLACK","BROWN","MEDIUM","MANHATTAN","0","NEITHER","PHOTO",1,"10","1","0","1","1","0","1",73,"0","0"
9162015,1920,"M","WHITE-HISPANIC",33,200,"BLACK","BLACK","MEDIUM","BRONX","0","NEITHER","OTHER",1,"3","0","0","1","0","0","0",70,"0","0"
9162015,1930,"M","WHITE-HISPANIC",14,150,"BROWN","BROWN","THIN","BROOKLYN","0","NEITHER","VERBAL",1,"5","0","0","1","1","0","0",66,"1","0"
9162015,2025,"M","ASIAN/PACIFIC ISLANDER",16,160,"BROWN","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",5,"10","0","0","0","0","0","0",64,"0","0"
9162015,2025,"M","ASIAN/PACIFIC ISLANDER",24,170,"BLACK","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",5,"10","0","0","0","0","0","0",65,"0","0"
9162015,2045,"M","BLACK",999,150,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","REFUSED",2,"5","0","0","0","0","0","1",68,"0","0"
9162015,2140,"M","BLACK-HISPANIC",29,225,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",5,"10","0","0","0","0","0","0",73,"0","0"
9162015,2200,"M","BLACK",31,175,"BLACK","BROWN","MEDIUM","BRONX","1","HOUSING AUTHORITY","PHOTO",1,"3","1","0","1","0","0","0",76,"1","0"
9162015,2205,"M","ASIAN/PACIFIC ISLANDER",20,170,"BLACK","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",5,"5","0","0","0","0","0","0",72,"0","0"
9162015,2218,"M","BLACK",18,140,"BLACK","BROWN","THIN","STATEN IS","0","NEITHER","PHOTO",1,"11","0","0","1","0","0","1",64,"0","0"
9162015,2218,"M","BLACK",18,160,"BLACK","BROWN","THIN","STATEN IS","0","NEITHER","VERBAL",1,"11","1","0","1","0","0","1",72,"1","0"
9162015,2225,"M","BLACK",43,190,"BALD","BROWN","THIN","MANHATTAN","0","NEITHER","VERBAL",1,"10","0","0","1","1","0","1",74,"0","0"
9162015,2250,"M","ASIAN/PACIFIC ISLANDER",20,140,"BLACK","BLACK","THIN","QUEENS","1","NEITHER","REFUSED",3,"5","0","0","0","0","0","1",70,"1","0"
9162015,2300,"F","BLACK",38,135,"BLACK","BROWN","MEDIUM","MANHATTAN","0","NEITHER","OTHER",1,"15","0","0","0","0","0","0",67,"1","0"
9162015,2300,"M","BLACK",22,150,"BLACK","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",1,"2","0","0","1","0","0","0",67,"0","0"
9162015,2301,"M","ASIAN/PACIFIC ISLANDER",19,170,"BLACK","BROWN","THIN","QUEENS","0","NEITHER","VERBAL",1,"5","0","0","0","0","0","0",71,"0","0"
9162015,2301,"M","ASIAN/PACIFIC ISLANDER",17,245,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",1,"5","0","0","0","0","0","0",72,"0","0"
9162015,2305,"M","BLACK",27,175,"BLACK","BROWN","MUSCULAR","BROOKLYN","0","NEITHER","PHOTO",1,"10","0","0","0","0","0","0",67,"0","0"
9162015,2310,"M","BLACK",32,200,"BLACK","BROWN","MEDIUM","BRONX","1","HOUSING AUTHORITY","PHOTO",1,"1","1","0","1","1","0","0",75,"1","0"
9162015,2320,"M","BLACK",22,200,"BLACK","BROWN","MEDIUM","BRONX","0","NEITHER","PHOTO",1,"5","0","0","1","0","0","1",70,"0","0"
9162015,2345,"M","WHITE",33,150,"BROWN","BLUE","MEDIUM","BROOKLYN","0","NEITHER","PHOTO",2,"5","0","0","1","0","0","1",70,"0","0"
9162015,2356,"M","BLACK-HISPANIC",18,130,"BLACK","BLACK","MEDIUM","MANHATTAN","0","HOUSING AUTHORITY","OTHER",1,"1","1","0","1","0","0","0",65,"0","0"
9162015,2356,"M","WHITE-HISPANIC",999,160,"BLACK","BLACK","MEDIUM","MANHATTAN","0","HOUSING AUTHORITY","REFUSED",1,"1","0","0","1","0","0","0",69,"0","0"
9162015,2356,"M","UNKNOWN",999,190,"BLACK","BLACK","HEAVY","MANHATTAN","0","HOUSING AUTHORITY","REFUSED",1,"1","0","0","1","0","0","0",66,"0","0"
9172015,27,"M","BLACK",45,190,"BLACK","BROWN","MEDIUM","MANHATTAN","0","NEITHER","OTHER",1,"10","1","0","1","1","1","1",73,"1","0"
9172015,30,"M","WHITE",31,190,"BLOND","BLUE","THIN","QUEENS","0","NEITHER","PHOTO",2,"15","0","0","0","0","0","1",76,"0","0"
9172015,32,"F","ASIAN/PACIFIC ISLANDER",25,120,"BROWN","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",1,"7","0","0","1","0","0","0",63,"1","0"
9172015,32,"M","ASIAN/PACIFIC ISLANDER",28,140,"BROWN","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",1,"7","0","0","1","0","0","0",71,"1","0"
9172015,105,"F","WHITE-HISPANIC",21,112,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","VERBAL",3,"10","0","0","1","0","0","0",63,"0","0"
9172015,105,"M","WHITE-HISPANIC",19,110,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","VERBAL",3,"10","0","0","1","0","0","0",64,"0","0"
9172015,112,"M","BLACK",31,200,"BROWN","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",1,"5","0","0","1","0","0","0",77,"1","0"
9172015,130,"F","BLACK",46,130,"BLACK","BROWN","THIN","MANHATTAN","0","NEITHER","VERBAL",2,"5","0","0","0","0","0","1",66,"0","0"
9172015,140,"M","BLACK",52,220,"BALD","BROWN","HEAVY","MANHATTAN","0","NEITHER","PHOTO",15,"15","0","0","1","0","0","0",72,"1","0"
9172015,150,"M","WHITE-HISPANIC",30,175,"BROWN","BROWN","MEDIUM","BROOKLYN","1","NEITHER","VERBAL",1,"10","0","0","0","0","0","1",66,"0","0"
9172015,215,"M","BLACK",19,160,"BLACK","BROWN","THIN","BRONX","0","NEITHER","OTHER",360,"5","0","0","1","1","0","1",74,"1","0"
9172015,215,"M","BLACK-HISPANIC",26,220,"BLACK","BROWN","HEAVY","BRONX","0","NEITHER","VERBAL",360,"5","0","0","1","0","0","1",73,"1","0"
9172015,320,"M","WHITE-HISPANIC",50,230,"BLACK","BROWN","HEAVY","BRONX","0","NEITHER","PHOTO",1,"5","0","0","1","1","0","1",73,"1","0"
9172015,845,"M","WHITE-HISPANIC",33,190,"BLACK","BROWN","MEDIUM","BROOKLYN","1","NEITHER","VERBAL",1,"14","0","0","1","1","0","1",70,"0","0"
9172015,1124,"M","WHITE-HISPANIC",23,150,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","VERBAL",2,"25","0","0","0","0","0","1",67,"1","0"
9172015,1153,"M","WHITE",64,160,"GRAY","BROWN","MEDIUM","BROOKLYN","0","NEITHER","PHOTO",5,"10","0","0","1","0","0","1",67,"0","0"
9172015,1230,"M","BLACK",23,210,"BLACK","BROWN","MEDIUM","BRONX","0","NEITHER","PHOTO",1,"5","0","0","0","0","0","0",73,"0","0"
9172015,1230,"M","BLACK",19,195,"BLACK","BROWN","MEDIUM","BRONX","0","NEITHER","PHOTO",1,"5","0","0","0","0","0","0",74,"0","0"
9172015,1411,"M","BLACK",52,200,"SALT AND PEPPER","BROWN","MEDIUM","MANHATTAN","1","TRANSIT AUTHORITY","PHOTO",3,"3","0","0","0","0","0","0",77,"0","0"
9172015,1425,"M","BLACK",57,210,"BLACK","BROWN","MEDIUM","MANHATTAN","0","NEITHER","PHOTO",2,"5","0","0","0","0","0","1",71,"0","0"
9172015,1455,"M","BLACK",27,190,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","VERBAL",1,"2","0","0","0","0","0","0",72,"0","0"
9172015,1507,"M","BLACK",23,160,"BLACK","BROWN","THIN","BROOKLYN","1","TRANSIT AUTHORITY","VERBAL",2,"18","1","0","1","1","1","0",73,"1","1"
9172015,1522,"M","BLACK",17,150,"BLACK","BROWN","THIN","QUEENS","0","NEITHER","PHOTO",1,"13","0","0","1","1","0","1",70,"1","0"
9172015,1540,"M","BLACK",47,145,"BROWN","BROWN","MEDIUM","QUEENS","0","NEITHER","VERBAL",1,"5","1","0","1","0","1","0",67,"1","0"
9172015,1610,"M","WHITE-HISPANIC",30,205,"BLACK","BROWN","MEDIUM","QUEENS","0","NEITHER","PHOTO",2,"5","0","0","1","0","0","0",72,"1","0"
9172015,1625,"M","BLACK",14,150,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","VERBAL",1,"3","0","0","1","0","0","1",70,"1","0"
9172015,1835,"M","BLACK",22,160,"BROWN","BROWN","UNKNOWN","BROOKLYN","0","NEITHER","VERBAL",5,"10","0","0","0","0","0","1",70,"0","0"
9172015,1856,"M","BLACK",15,140,"BROWN","BROWN","UNKNOWN","BROOKLYN","0","NEITHER","VERBAL",1,"6","0","0","0","0","0","0",68,"0","0"
9172015,1856,"M","WHITE-HISPANIC",14,130,"BROWN","BROWN","UNKNOWN","BROOKLYN","0","NEITHER","VERBAL",1,"6","0","0","0","0","0","0",66,"0","0"
9172015,1900,"M","WHITE",36,150,"BROWN","BROWN","THIN","BROOKLYN","0","NEITHER","PHOTO",1,"1","0","0","0","0","0","0",61,"0","0"
9172015,1905,"M","BLACK",27,160,"BLACK","BLACK","THIN","BRONX","0","NEITHER","PHOTO",1,"5","0","0","1","0","0","1",68,"0","0"
9172015,2015,"M","WHITE",34,250,"BROWN","BROWN","HEAVY","BRONX","0","NEITHER","PHOTO",5,"8","0","0","1","0","0","0",71,"1","0"
9172015,2020,"F","WHITE",34,230,"BLACK","BROWN","HEAVY","BRONX","0","NEITHER","PHOTO",3,"5","0","0","1","0","0","0",70,"1","0"
9172015,2020,"M","WHITE-HISPANIC",21,160,"BROWN","BROWN","THIN","BRONX","0","NEITHER","PHOTO",3,"5","0","0","1","0","0","0",67,"1","0"
9172015,2020,"M","WHITE",21,160,"BLACK","BROWN","THIN","BRONX","0","NEITHER","VERBAL",3,"5","0","0","1","0","0","0",68,"1","0"
9172015,2026,"M","WHITE-HISPANIC",33,220,"BLACK","BROWN","MEDIUM","BRONX","0","HOUSING AUTHORITY","PHOTO",1,"3","1","0","1","1","1","0",72,"1","0"
9172015,2045,"M","BLACK",19,170,"BROWN","BROWN","THIN","MANHATTAN","0","NEITHER","PHOTO",2,"2","1","0","1","1","0","0",61,"1","1"
9172015,2115,"M","WHITE-HISPANIC",19,195,"BLACK","BROWN","HEAVY","BRONX","0","NEITHER","PHOTO",1,"5","1","0","1","1","0","0",73,"1","1"
9172015,2130,"M","WHITE-HISPANIC",37,220,"BLACK","BROWN","HEAVY","BROOKLYN","0","NEITHER","PHOTO",1,"3","0","0","0","0","0","1",72,"0","0"
9172015,2145,"M","BLACK",44,180,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","PHOTO",1,"5","0","0","1","0","0","0",76,"0","0"
9172015,2153,"M","BLACK-HISPANIC",39,180,"BLACK","BLACK","MEDIUM","BROOKLYN","0","NEITHER","PHOTO",2,"20","0","0","1","0","0","1",69,"1","0"
9172015,2210,"M","BLACK",18,140,"BLACK","BROWN","THIN","BRONX","1","NEITHER","VERBAL",1,"1","0","0","1","0","0","0",68,"0","0"
9172015,2220,"M","BLACK-HISPANIC",30,220,"BLACK","BROWN","MEDIUM","STATEN IS","0","NEITHER","PHOTO",2,"3","0","0","0","0","0","0",61,"0","0"
9172015,2230,"M","BLACK",20,150,"BLACK","BROWN","THIN","BROOKLYN","0","NEITHER","PHOTO",1,"10","0","0","1","0","0","0",67,"0","0"
9172015,2305,"M","BLACK",32,160,"BLACK","BROWN","MEDIUM","BROOKLYN","0","NEITHER","PHOTO",1,"8","0","0","1","0","0","0",70,"0","0"
